stone_id,name,runic,transliteration,translation,page_url,image_url,image_filename
G 65,G 65 - Gotland: Sproge kyrka,,÷ boluiþr : i : snoþu : (l)i(t) : giara : hualf : yfir : sen faþur : (u)[k] moþur :: naþi : guþ : þaira : sial : allra : sum : hiar : huilis : under ÷ auþualtr : kauli : giarþi : -ua lis(t)ana,"Botvid i Snoder lät göra valvet över sin fader och moder. Nåde Gud deras själar, alla som här vilar under. Audvald göte (?) gjorde två likstenar (?)",https://www.christerhamp.se/runor/gamla/g/g65.html,https://www.christerhamp.se/runor/gamla/g/g65s.jpg,0068_G_65_G_65___Gotland__Sproge_kyrka.jpg
G 66,G 66 - Gotland: Sproge kyrka,,...uiþr : i : snoþu : lit : giara : stan : hi-- : yfir : sin : barn : -aþi : guþ :+ þ-ira : sial : aldra : sum : hi-r : huil-- : -ndir + margeta ...r---...-n----u...-- : sir...----...,"Botvid i Snoder lät göra dena sten över sitt barn. Nåde Gud deras själar, alla som här vilar under, Margareta ...",https://www.christerhamp.se/runor/gamla/g/g66.html,https://www.christerhamp.se/runor/gamla/g/g66s.jpg,0069_G_66_G_66___Gotland__Sproge_kyrka.jpg
G 67,G 67 - Gotland: Sproge kyrka,,÷ r[u]þuiþr : a burh : lit : giara : stain : yvir : sen faþur : botulf : a burh naþi : ---(þ) þaira : sial : aldra : sum : hiar : huilas : undir : biþin : patenostu : þair : si+al : sum hi(e)li-,"Rodvid i Burg lät göra stenen över sin fader Botulf i Burg. Nåde Gud deras själar, alla som här vilar under. Be fadervår för dera själar, som ...",https://www.christerhamp.se/runor/gamla/g/g67.html,https://www.christerhamp.se/runor/gamla/g/g67s.jpg,0070_G_67_G_67___Gotland__Sproge_kyrka.jpg
G 68,G 68 - Gotland: Sproge kyrka,,airikr : lit [giara stan : yfir : sina :] --(t)ur : naþi : guþ : sial : -l-...,Erik lät göra stenen över sin dotter. Nåde Gud själ ...,https://www.christerhamp.se/runor/gamla/g/g68.html,https://www.christerhamp.se/runor/gamla/g/g68s.jpg,0071_G_68_G_68___Gotland__Sproge_kyrka.jpg
G 74,G 74 - Gotland: Eksta kyrka,,...ek...b--u...,-,https://www.christerhamp.se/runor/gamla/g/g74.html,https://www.christerhamp.se/runor/gamla/g/g74s.jpg,0072_G_74_G_74___Gotland__Eksta_kyrka.jpg
G 77,G 77 - Gotland: Levide kyrka,,...(o)(t)a : sun : sum : sins faþu- ...--n : a : ain : þet : uas : er--ak... ... kuþ selu þaiRa hiauna,"... son, vars fader ... äger en. Det var ... Gud själ detta par.",https://www.christerhamp.se/runor/gamla/g/g77.html,https://www.christerhamp.se/runor/gamla/g/g77s.jpg,0073_G_77_G_77___Gotland__Levide_kyrka.jpg
G 79,G 79 - Gotland: Fardhems kyrka,,...-u(þ) : s(t)h(p)- : (æ)i(k) ...-or-...-- ...ol--...,-,https://www.christerhamp.se/runor/gamla/g/g79.html,https://www.christerhamp.se/runor/gamla/g/g79s.jpg,0074_G_79_G_79___Gotland__Fardhems_kyrka.jpg
G 80,G 80 - Gotland: Linde kyrka,,s(t)ain lit × bot[ul](f) × stafa × [merki × i]... ... [hi-iR] × a(t) × unua(l)(t) × unit ...(l)(i) k(u)m[l · þi]... ... sialu hans,Botulv lät skriva stenen ... har gjort detta minnesmäsre efter Unnvald (?) ... [Gud hjälpe] han själ,https://www.christerhamp.se/runor/gamla/g/g80.html,https://www.christerhamp.se/runor/gamla/g/g80s.jpg,0075_G_80_G_80___Gotland__Linde_kyrka.jpg
G 81 A,G 81 A - Gotland: Linde kyrka,,-,-,https://www.christerhamp.se/runor/gamla/g/g81a.html,https://www.christerhamp.se/runor/gamla/g/g81as.jpg,0076_G_81_A_G_81_A___Gotland__Linde_kyrka.jpg
G 81 B,G 81 B - Gotland: Linde kyrka,,kuþ : hafi butui(a) : sial,Gud må ha Botnys själ.,https://www.christerhamp.se/runor/gamla/g/g81b.html,https://www.christerhamp.se/runor/gamla/g/g81bs.jpg,0077_G_81_B_G_81_B___Gotland__Linde_kyrka.jpg
G 82,G 82 - Gotland: Lojsta kyrka,,... : lit : giera : m...,... lät göra ...,https://www.christerhamp.se/runor/gamla/g/g82.html,https://www.christerhamp.se/runor/gamla/g/g82s.jpg,0078_G_82_G_82___Gotland__Lojsta_kyrka.jpg
G 83 A,G 83 A - Gotland: Lojsta kyrka,,h-ar : sum : hita : lisa : ta : bar : han : pris . . . h - sum ki . . .,"Envar som läser detta, då bär han pris ...",https://www.christerhamp.se/runor/gamla/g/g83a.html,https://www.christerhamp.se/runor/gamla/g/g83as.jpg,0079_G_83_A_G_83_A___Gotland__Lojsta_kyrka.jpg
G 83 B,G 83 B - Gotland: Lojsta kyrka,,[...iar-a^ubolaki- : a^(r)ua],-,https://www.christerhamp.se/runor/gamla/g/g83b.html,https://www.christerhamp.se/runor/gamla/g/g83bs.jpg,0080_G_83_B_G_83_B___Gotland__Lojsta_kyrka.jpg
G 84,G 84 - Gotland: Lojsta kyrka,,ma^ria,Maria,https://www.christerhamp.se/runor/gamla/g/g84.html,https://www.christerhamp.se/runor/gamla/g/g84s.jpg,0081_G_84_G_84___Gotland__Lojsta_kyrka.jpg
G 85,"G 85 - Gotland: Fride, Lojsta",,e e=li l,-,https://www.christerhamp.se/runor/gamla/g/g85.html,https://www.christerhamp.se/runor/gamla/g/g85s.jpg,0082_G_85_G_85___Gotland__Fride__Lojsta.jpg
G 86,G 86 - Gotland: Stånga kyrka,,...R auk : b(o)... ...,... r och Bo ...,https://www.christerhamp.se/runor/gamla/g/g86.html,https://www.christerhamp.se/runor/gamla/g/g86s.jpg,0083_G_86_G_86___Gotland__Stånga_kyrka.jpg
G 88,G 88 - Gotland: Kylver,,"(f)uþarkg(w)hni(j)pezstbemlñdo ?
su(e)us",,https://www.christerhamp.se/runor/gamla/g/g88.html,https://www.christerhamp.se/runor/gamla/g/g88s.jpg,0084_G_88_G_88___Gotland__Kylver.jpg
G 89,"G 89 - Gotland: Sutarve, Stånga",,e e=li l,-,https://www.christerhamp.se/runor/gamla/g/g89.html,https://www.christerhamp.se/runor/gamla/g/g89s.jpg,0085_G_89_G_89___Gotland__Sutarve__Stånga.jpg
G 90,"G 90 - Gotland: Sigdes, Burs",᛭ᛒᛁᛚ,÷ bil,-,https://www.christerhamp.se/runor/gamla/g/g90.html,https://www.christerhamp.se/runor/gamla/g/g90s.jpg,0086_G_90_G_90___Gotland__Sigdes__Burs.jpg
G 92,"G 92 - Gotland: Bosarve, När",,...- stan ' yftir ' sun * sa ' saimaþi ' siour ...,"... sten över sin son, han (?) ...",https://www.christerhamp.se/runor/gamla/g/g92-1.html,https://www.christerhamp.se/runor/gamla/g/g92-1s.jpg,0087_G_92_G_92___Gotland__Bosarve__När.jpg
G 95,"G 95 - Gotland: Siglaifs, När",,urad^þit,-,https://www.christerhamp.se/runor/gamla/g/g95.html,https://www.christerhamp.se/runor/gamla/g/g95s.jpg,0088_G_95_G_95___Gotland__Siglaifs__När.jpg
G 97,G 97 - Gotland: Etelhems kyrka,,huatr : let kear- · futkar bos,Hägvald lät göra ... dopfunt ...,https://www.christerhamp.se/runor/gamla/g/g97.html,https://www.christerhamp.se/runor/gamla/g/g97s.jpg,0089_G_97_G_97___Gotland__Etelhems_kyrka.jpg
G 98,G 98 - Gotland: Etelhem,,mk mrla wrta(a),Merila gjorde mig,https://www.christerhamp.se/runor/gamla/g/g98.html,https://www.christerhamp.se/runor/gamla/g/g98s.jpg,0090_G_98_G_98___Gotland__Etelhem.jpg
G 99,G 99 - Gotland: Lye kyrka,,+ iaka^upr · i · litla^ronum · ha^n · lit · gia^ra þinna · stain · yvir · fa^þu^r · sin · o^la^f · o^k · bro^yþr · sina · liknuiþ · o^k · simo^n · biþim · f(i) þaim · o^k · a^llum · krisnum · sia^lum · o^k · þa · ua^r · liþit a^f · guz · by^rþ · fiu^rta^n · hu^nt^ra^þ · a^r o^k · ainu · are · minna · þen · {V}·tihi · a^r · o^k · i · þi · a^ri · brima^þi · k · o^k · r · su^nudahr · i · {(X)I} · ra^þu,Jakob i Lilla Rone han lät göra denna sten över sin fader Olaf och sina bröder Liknvid och Simon. Låt oss be för dem och alla kristna själar. Och då hade förflutit från Guds födelse fjorton hundra år och ett år mindre än 5tio.  Och i det året primade och söndag i 11 raden.,https://www.christerhamp.se/runor/gamla/g/g99.html,https://www.christerhamp.se/runor/gamla/g/g99s.jpg,0091_G_99_G_99___Gotland__Lye_kyrka.jpg
G 100,G 100 - Gotland: Lye kyrka,,+ þinna · sten : þa · lit · husfru · ru^þvi · giera · yfir sin · bo^nda · ia^ko^p · i · ma^na^ga^rd^um · sum · skutin · ua^rþ · ihel · miþ · en : pyrsu·stin · a^f · uis·bo^rh · þa · en · ku^nuu^ng · erik · ua^r · bi·sta^lla^þ · pa · þi · fo^r·nemda · slot · en · þa ·· ua^r · liþit · a^f · guz · by^r(þ) · fiu^rta^n · hu^nd^ra^þ : a^r · o^k · ainu : a^ri · minna · þen : fem(t)igi : a^r · biþium · þet : et · guþ : na^þi · ha^nz · sia^l · o^k · a^llum · krisnum · sia^lum : amen,"Denna sten lät husfru Rudvi göra över sin man, Jakob i Mannagården, som blev skjuten ihjäl med en bössosten från Visborg, då konung Erik var belägrad på det nämnda slottet. Och då hade förflutit från Guds födelse fjorton hundra år och ett år mindre än femtio år. Vi ber att Gud nåde hans själ och alla kristna själar. Amen.",https://www.christerhamp.se/runor/gamla/g/g100.html,https://www.christerhamp.se/runor/gamla/g/LÄNKs.jpg,0092_G_100_G_100___Gotland__Lye_kyrka.jpg
G 101,G 101 - Gotland: Lye kyrka,,+ gairual^tr : i : lyum : han : lit gera : hua-- : (h)-ta : yfir : [sin : sun : iakaubr : roþui]la:arfi --sn ... ...nhnuiþr : þair : lut[u : ep]tir : han : gairual^t : i : lyom,Gairvald i Lye han lät göra detta valv över sin son. Jakob i Rotarve ... och Ragnvid de ärvde efter Gairvald i Lye.,https://www.christerhamp.se/runor/gamla/g/g101.html,https://www.christerhamp.se/runor/gamla/g/g101s.jpg,0093_G_101_G_101___Gotland__Lye_kyrka.jpg
G 102,G 102 - Gotland: Lye kyrka,,: botolfr : megensa^rfa : li(t) : giara : stain : [hissan : o^k : leggþi : yfir] : petar : fadur : sen^a :,"Botulv i Megensarve lät göra denna sten och lade den över Peter, sin fader",https://www.christerhamp.se/runor/gamla/g/g102.html,https://www.christerhamp.se/runor/gamla/g/g102s.jpg,0094_G_102_G_102___Gotland__Lye_kyrka.jpg
G 103,G 103 - Gotland: Lye kyrka,,÷ [iuan] : i mana:gar[þ]um : han : l[it] : ger[a] : hin[na] : s[ta]in : yfir : si[n] : faþ[u- :] (b)[o]tu[lf] : [ok] : hans : [m---] : bo:t...o : ok : r[o]þu[iþ : -- : ---]k : gerin : uel [: ok] : biþin : fyri : þai[ra] : sial : aldra [... i : kuþ:i : ... : u...] mik,Johan i Mannagården han lät göra denna sten över sin fader Botulv och hans släkting Bot ... och Rotvid ... Gör väl och be för deras själar ... Gud ... mig,https://www.christerhamp.se/runor/gamla/g/g103.html,https://www.christerhamp.se/runor/gamla/g/g103s.jpg,0095_G_103_G_103___Gotland__Lye_kyrka.jpg
G 104 AA,G 104 AA - Gotland: Lye kyrka,,syto hera : gesus : kristus : giak : biþr : þik : firi : þa sy[n-]h : ok : toryyfilsi : þinn suyta : mo^ ^fru ma^ria : mo^uy ¶ -------na-s-þa---t,"Söta herre Jesus Kristus, jag ber dig för den synd och bedrövelse, din söta moder fru Maria ...",https://www.christerhamp.se/runor/gamla/g/g104aa.html,https://www.christerhamp.se/runor/gamla/g/g104aas.jpg,0096_G_104_AA_G_104_AA___Gotland__Lye_kyrka.jpg
G 104 AC,G 104 AC - Gotland: Lye kyrka,,(h)elb mari- ----,Hjälpe Maria ...,https://www.christerhamp.se/runor/gamla/g/g104ac.html,https://www.christerhamp.se/runor/gamla/g/g104acs.jpg,0097_G_104_AC_G_104_AC___Gotland__Lye_kyrka.jpg
G 104 AE,G 104 AE - Gotland: Lye kyrka,,(h)elb m-(r)---,Hjälpe Maria ...,https://www.christerhamp.se/runor/gamla/g/g104ae.html,https://www.christerhamp.se/runor/gamla/g/g104aes.jpg,0098_G_104_AE_G_104_AE___Gotland__Lye_kyrka.jpg
G 104 AG,G 104 AG - Gotland: Lye kyrka,,tenna · om · konst,-,https://www.christerhamp.se/runor/gamla/g/g104ag.html,https://www.christerhamp.se/runor/gamla/g/g104ags.jpg,0099_G_104_AG_G_104_AG___Gotland__Lye_kyrka.jpg
G 104 BA,G 104 BA - Gotland: Lye kyrka,,m---- : ia^lppi os ...lisai : m^a^rla ma...a... : gyri os,Maria hjälpe oss ...,https://www.christerhamp.se/runor/gamla/g/g104ba.html,https://www.christerhamp.se/runor/gamla/g/g104bas.jpg,0100_G_104_BA_G_104_BA___Gotland__Lye_kyrka.jpg
G 104 BB,G 104 BB - Gotland: Lye kyrka,,o^la^f o^k ia^ko^b uakada,Olaf och Jakob ...,https://www.christerhamp.se/runor/gamla/g/g104bb.html,https://www.christerhamp.se/runor/gamla/g/g104bbs.jpg,0101_G_104_BB_G_104_BB___Gotland__Lye_kyrka.jpg
G 104 C,G 104 C - Gotland: Lye kyrka,,miskuni + us guþ k þa^un helg- ' kirk--,"Ha misskund med oss, Gud och den heliga kyrkan",https://www.christerhamp.se/runor/gamla/g/g104c.html,https://www.christerhamp.se/runor/gamla/g/g104cs.jpg,0102_G_104_C_G_104_C___Gotland__Lye_kyrka.jpg
G 105,G 105 - Gotland: Lye kyrka,,mathis iohannes ma-iksen hans mariksen,Mattis Johannes Mariksen Hans Mariksen,https://www.christerhamp.se/runor/gamla/g/g105b.html,https://www.christerhamp.se/runor/gamla/g/g105bs.jpg,0103_G_105_G_105___Gotland__Lye_kyrka.jpg
G 107 D,G 107 D - Gotland: Garda kyrka,,uir : haffum : rist : ibtir laurfian :,Vi har ristat efter ...,https://www.christerhamp.se/runor/gamla/g/g107.html,https://www.christerhamp.se/runor/gamla/g/g107ds.jpg,0104_G_107_D_G_107_D___Gotland__Garda_kyrka.jpg
G 108,G 108 - Gotland: Alskogs kyrka,,hr hialpi : u(s) : -aun : -(e)lh(a) (k)irki(a) maria,Hjälpe oss den heliga kyrkan,https://www.christerhamp.se/runor/gamla/g/g108.html,https://www.christerhamp.se/runor/gamla/g/g108s.jpg,0105_G_108_G_108___Gotland__Alskogs_kyrka.jpg
G 109,"G 109 - Gotland: Ollaifs, Alskog",,aft : rualta : faþur : . . .,Efter Roalde fader ...,https://www.christerhamp.se/runor/gamla/g/g109.html,https://www.christerhamp.se/runor/gamla/g/g109s.jpg,0106_G_109_G_109___Gotland__Ollaifs__Alskog.jpg
G 110,G 110 - Gotland: Tjängvide,,"fuorkhn... ...fuþr-...
... (r)aisti stain in aft iurulf bruþur sin ÷ sikuif(i)r(t)(u)(a)(n)k(i)sifil","... reste stenen efter Hjorulf, sin broder ...",https://www.christerhamp.se/runor/gamla/g/g110.html,https://www.christerhamp.se/runor/gamla/g/g110s.jpg,0107_G_110_G_110___Gotland__Tjängvide.jpg
G 111,G 111 - Gotland: Ardre kyrka,,siba : raisti : stain : eftir : roþiauþ : kunu : sina : totur : roþkais : i : ankum : to : unk fran : ofurmagum,"Simpa reste stenen efter Rodiaud, sin hustru, dotter till Rodgair i Anga. Hon dog ung från minderåriga",https://www.christerhamp.se/runor/gamla/g/g111-1.html,https://www.christerhamp.se/runor/gamla/g/g111s.jpg,0108_G_111_G_111___Gotland__Ardre_kyrka.jpg
G 112,G 112 - Gotland: Ardre kyrka,,siba : lit × kearua × stain × hebtiR × totuR × sina auk × roþiauþar,Simpa lät göra stenen efter sin och Rodiauds dotter,https://www.christerhamp.se/runor/gamla/g/g112-1.html,https://www.christerhamp.se/runor/gamla/g/g112s.jpg,0109_G_112_G_112___Gotland__Ardre_kyrka.jpg
G 113,G 113 - Gotland: Ardre kyrka,,÷ utar + ak + kaiRuatr + ak + aiuatr + þaR + setu + stain + ebtir + likna(t) + faþur ÷ sen +,"Ottar och Gairvat och Aivat de satte stenen efter Liknat, sin fader.",https://www.christerhamp.se/runor/gamla/g/g113-1.html,https://www.christerhamp.se/runor/gamla/g/g113-1s.jpg,0110_G_113_G_113___Gotland__Ardre_kyrka.jpg
G 114,G 114 - Gotland: Ardre kyrka,,": syniR : likna(t)(a)- ... ...(a)rua : merki : kut : ebtir : ailikni : kunu : koþa : moþur :
...(s) : auk : kaiRuataR : auk : liknuiaR :
: kuþ a-... ... ...(n) : heni : auk : kieruantum : merki : m-... ...ua : aR : men : sin :
...(R) : i : karþum : aR : uaR : ui(u)(e) meR :: (h)...","Liknats söner [lät göra] ett gott minnesmärke efter Ailikn, en god kvinna, moder
[till Aivat och Ottar] och Gairvat och Liknvi. Gud [och Guds moder vare nådig] mot henne och mot dem som göra minnesvården, [den största] som
man kan se ... i Garda, som var hos Viv[?] ...",https://www.christerhamp.se/runor/gamla/g/g114.html,https://www.christerhamp.se/runor/gamla/g/g114-1s.jpg,0111_G_114_G_114___Gotland__Ardre_kyrka.jpg
G 115,G 115 - Gotland: Gammelgarns kyrka,,÷ gesus : krist : na=þi : ha=luia : sia=l : u=nga=ga=na : husbra=ya : a=ngua:smis : dot=r hu(l)ls : hier : huer : sum : a=sir : biþi : pata=no=st=u : firi : haluia : sia=l : ma=gista=s : (g)efs : gerþi : mik : bot=uiþr : smiþr : lit : gera mik : (a)...-m ÷ (i)...- naþi : us : sihþa=þ : ha=ns : husbryia : sum : ... bi(þ)-...,"Jesus Kristus var nådig mot Hallves själ! Ung-Gannis husfru, Anga-smeds dotter vilar här. Vem som ser, be fadervår för Hallves själ. Magister Gefs (?) gjorde mig. Botvid smed lät göra mig ... nåde oss. Sigtjod, hans hustru, som ... be",https://www.christerhamp.se/runor/gamla/g/g115.html,https://www.christerhamp.se/runor/gamla/g/g115s.jpg,0112_G_115_G_115___Gotland__Gammelgarns_kyrka.jpg
G 116,"G 116 - Gotland: Smiss, Kräklingbo",,... ...ansi : eftir : mutifu : sun sin : asy : sa-...,"... efter Mutifu, sin son ...",https://www.christerhamp.se/runor/gamla/g/g116.html,https://www.christerhamp.se/runor/gamla/g/g116s.jpg,0113_G_116_G_116___Gotland__Smiss__Kräklingbo.jpg
G 118,G 118 - Gotland: Anga kyrka,,÷ folkar : i : austerpy ÷: han : lhit : kera mik : yvir : sin : sun : rohlla÷ik : gesus : kristus : naþ(i) : hans : sial : o=k : allum : krisnum * sialum : amen : amen ÷,"Folkar i Österby, han lät göra mig över sin son Rodleik. Jesus Kristus nåde hans själ och alla kristna själar. Amen. Amen.",https://www.christerhamp.se/runor/gamla/g/g118.html,https://www.christerhamp.se/runor/gamla/g/g118s.jpg,0114_G_118_G_118___Gotland__Anga_kyrka.jpg
G 119,G 119 - Gotland: Anga kyrka,,--o : ger(þ)(u) ...R kirkiu : þisa : hehmu=ndr : miþ : fiau--m : eykium : ok liknuiþr miþ tuaim eykium : ok hehuiþr miþ ... botuiþr miþ ainum : eyk : ok : ahnmundr  likuiþr miþ : ainum eyk : : ok fargaiR : miþ : tuaim : eykiu:m roeaikr miþ ainum : eyk : ok ioan miþ tuaim : eykium : ok : hahuer miþ : ainum : eyk : ok sihulfr miþ : tuaim : eykium ok roþualr miþ : ainum : eyk : ok ronuiþr miþ tuaim eykium : ok haluatr miþ : ainum eyk ok : alt þit : fulk : sum : hiar : hafr : arfuþi : haft : baþi : nemt : ok : onemt : þa : misku-i : þaim : guþ : baþi : lifanti : ok : dauþum,"... de(?) gjorde denna kyrka, Hegmund med fyra oxar och Liknvid med två oxar och Hegvid med ... Botvid med en oxe och Agnmund [och] Liknvid med en oxe och Fargeir med två oxar, Rodleik med en oxe och Johan med två oxar och Hegver med en oxe och Sigulf med två oxar och Rodvald med en oxe och Ronvid med två oxar och Halvat med en oxe. Och allt detta folk som har haft ... här, både nämnda och onämnda, må Gud ha misskund med dem, både levande och döda.",https://www.christerhamp.se/runor/gamla/g/g119.html,https://www.christerhamp.se/runor/gamla/g/g119s.jpg,0115_G_119_G_119___Gotland__Anga_kyrka.jpg
G 120,G 120 - Gotland: Anga kyrka,,þaun : litu : gera : limnink : þisa : fyriR : liknuiþaR : sial ok fyriR : botliknaR sial tygia : syskyna sialiR haluarþr : gerþi : han : iR s=kultr minas : þaiRa,"De lät göra denna målning för Liknvids själ och för Botlikns själ, två lyckosamma syskon. Hallvar gjorde. Han är skyldig att minnas dem.",https://www.christerhamp.se/runor/gamla/g/g120.html,https://www.christerhamp.se/runor/gamla/g/g120s.jpg,0116_G_120_G_120___Gotland__Anga_kyrka.jpg
G 122,G 122 - Gotland: Buttle kyrka,,÷: hier : huilis : hera : ioan : raþa=rs : sun : af : at=ligabo * bi,"Här vilar herr Johan Radar, son av Atlingbo",https://www.christerhamp.se/runor/gamla/g/g122.html,https://www.christerhamp.se/runor/gamla/g/g122.jpg,0117_G_122_G_122___Gotland__Buttle_kyrka.jpg
G 123,G 123 - Gotland: Vänge kyrka,,...[n :] rouar : ---a-uiu... siat : pegia feiga : auþuatr : gerþi * þita hualf : gaiRualr : i ueskini : ris...,"... Roar ... själ, både fader och son. Audvat gjorde detta valv. Gairvald i Väskinde ristade runorna.",https://www.christerhamp.se/runor/gamla/g/g123.html,https://www.christerhamp.se/runor/gamla/g/g123.jpg,0118_G_123_G_123___Gotland__Vänge_kyrka.jpg
G 125,G 125 - Gotland: Vänge kyrka,,...tik : ilu : --r : ut : b :,-,https://www.christerhamp.se/runor/gamla/g/g125.html,https://www.christerhamp.se/runor/gamla/g/g125s.jpg,0119_G_125_G_125___Gotland__Vänge_kyrka.jpg
G 126,G 126 - Gotland: Guldrupe kyrka,,potolbar : karassa : han : kaup:te : messo:haku:lin : i takn :,"Botulf Krasse, han köpte mässhaken i Aachen",https://www.christerhamp.se/runor/gamla/g/g126.html,https://www.christerhamp.se/runor/gamla/g/g126s.jpg,0120_G_126_G_126___Gotland__Guldrupe_kyrka.jpg
G 127,G 127 - Gotland: Guldrupe kyrka,,afe maraa : garasia : p(l)ena,"Ave Maria, gratia plena",https://www.christerhamp.se/runor/gamla/g/g127.html,https://www.christerhamp.se/runor/gamla/g/g127s.jpg,0121_G_127_G_127___Gotland__Guldrupe_kyrka.jpg
G 128,G 128 - Gotland: Guldrupe kyrka,,[uil]lin ir : lyþa : hut : iak : uil : gerra : (l)egia : -ug-abrr-(t) : likit : ikinn : ... [skulin ... : nn] : s(y)ika : uir : biþ:um : us : i...,"Vill ni höra vad jag vill göra, ligga(?) ... skulle svika / söka. Vi ber för oss ...",https://www.christerhamp.se/runor/gamla/g/g128.html,https://www.christerhamp.se/runor/gamla/g/g128s.jpg,0122_G_128_G_128___Gotland__Guldrupe_kyrka.jpg
G 134,G 134 - Gotland: Sjonhems kyrka,,roþuisl : auk : roþalf : þau : litu : raisa : staina : eftir : sy-... þria : þina : eftir : roþfos : han : siku : blakumen : i : utfaru kuþ : hialbin : sial : roþfoaR kuþ : suiki : þa : aR : han : suiu :,"Rodvisl och Rodälv de lät resa stenarna efter sina tre söner. Denna sten efter Rodfos. Honom svek valackar, då han var i utfärd. God hjälpe Rodfos själ. Gud svike dem som svek honom",https://www.christerhamp.se/runor/gamla/g/g134.html,https://www.christerhamp.se/runor/gamla/g/g134s.jpg,0123_G_134_G_134___Gotland__Sjonhems_kyrka.jpg
G 135,G 135 - Gotland: Sjonhems kyrka,,þina : eftir : a(i)--- : --- : --rþ : tauþr : a : ui(t)au : systriR : [tuaR] ...-R : bryþr : þria : roþanþr : auk : roþkutr : roþar : auk : þorstain : þiR : iRu : faþur:bryþr,"denna efter Ei ... [som] dog på Vindö. Systrar två ... bröder tre. Rodvald och Rodgaut, Rodar och Torsten, de är farbröder",https://www.christerhamp.se/runor/gamla/g/g135.html,https://www.christerhamp.se/runor/gamla/g/g135s.jpg,0124_G_135_G_135___Gotland__Sjonhems_kyrka.jpg
G 138,G 138 - Gotland: Halla kyrka,,...rti : le(g)iR : koþ(r) : ---... ...-na : has : lit : rist : kuml : a- : (k)aiRielmR : ... : ainika : sun : þaiRa ·: trabu : leybika- : ... ...naR : at : feþrka : baþa : kuþ : -(e)... ...,"... god läkare[?] ... hans hustru lät rista/resa minnesmärket efter Gairhjälm ... deras ende son
dräpte lybeckare ... stenar[?] efter far och son, de båda. Gud hjälpe ...",https://www.christerhamp.se/runor/gamla/g/g138.html,https://www.christerhamp.se/runor/gamla/g/g138-1s.jpg,0125_G_138_G_138___Gotland__Halla_kyrka.jpg
