filename,batch,idx,transliteration,runic,n_chars,source,split
syn_w0_000026_ber_ᛒᛂᚱ.png,w0,26,ber,ᛒᛂᚱ,3,synth,train
syn_w0_000026_guþi_siao_hiok_ᚵᚢᚦᛁ᛬ᛋᛁᛅᚮ᛬ᚼᛁᚮᚴ.png,w0,26,guþi siao hiok,ᚵᚢᚦᛁ᛬ᛋᛁᛅᚮ᛬ᚼᛁᚮᚴ,12,synth,train
syn_w0_000026_hiu_suainunkR_sul_ᚼᛁᚢ᛬ᛋᚢᛅᛁᚾᚢᚾᚴᛦ᛬ᛋᚢᛚ.png,w0,26,hiu suainunkR sul,ᚼᛁᚢ᛬ᛋᚢᛅᛁᚾᚢᚾᚴᛦ᛬ᛋᚢᛚ,15,synth,train
syn_w0_000026_hulmkair_þaiR_þinna_era_ᚼᚢᛚᛘᚴᛅᛁᚱ᛬ᚦᛅᛁᛦ᛬ᚦᛁᚾᚾᛅ᛬ᛂᚱᛅ.png,w0,26,hulmkair þaiR þinna era,ᚼᚢᛚᛘᚴᛅᛁᚱ᛬ᚦᛅᛁᛦ᛬ᚦᛁᚾᚾᛅ᛬ᛂᚱᛅ,20,synth,train
syn_w0_000026_naet_ausþiki_oþur_aubiarn_ᚾᛅᛂᛏ᛬ᛅᚢᛋᚦᛁᚴᛁ᛬ᚮᚦᚢᚱ᛬ᛅᚢᛒᛁᛅᚱᚾ.png,w0,26,naet ausþiki oþur aubiarn,ᚾᛅᛂᛏ᛬ᛅᚢᛋᚦᛁᚴᛁ᛬ᚮᚦᚢᚱ᛬ᛅᚢᛒᛁᛅᚱᚾ,22,synth,train
syn_w0_000026_ubi_riti_kiara_ᚢᛒᛁ᛬ᚱᛁᛏᛁ᛬ᚴᛁᛅᚱᛅ.png,w0,26,ubi riti kiara,ᚢᛒᛁ᛬ᚱᛁᛏᛁ᛬ᚴᛁᛅᚱᛅ,12,synth,train
syn_w0_000026_ænmb_ᚫᚾᛘᛒ.png,w0,26,ænmb,ᚫᚾᛘᛒ,4,synth,train
syn_w0_000027_asur_skal_þino_ᛅᛋᚢᚱ᛬ᛋᚴᛅᛚ᛬ᚦᛁᚾᚮ.png,w0,27,asur skal þino,ᛅᛋᚢᚱ᛬ᛋᚴᛅᛚ᛬ᚦᛁᚾᚮ,12,synth,train
syn_w0_000027_auk_gracia_kuriþaR_ᛅᚢᚴ᛬ᚵᚱᛅᛍᛁᛅ᛬ᚴᚢᚱᛁᚦᛅᛦ.png,w0,27,auk gracia kuriþaR,ᛅᚢᚴ᛬ᚵᚱᛅᛍᛁᛅ᛬ᚴᚢᚱᛁᚦᛅᛦ,16,synth,train
syn_w0_000027_ban_haz_þorkh_misgu_ᛒᛅᚾ᛬ᚼᛅᛎ᛬ᚦᚮᚱᚴᚼ᛬ᛘᛁᛋᚵᚢ.png,w0,27,ban haz þorkh misgu,ᛒᛅᚾ᛬ᚼᛅᛎ᛬ᚦᚮᚱᚴᚼ᛬ᛘᛁᛋᚵᚢ,16,synth,train
syn_w0_000027_biorn_ᛒᛁᚮᚱᚾ.png,w0,27,biorn,ᛒᛁᚮᚱᚾ,5,synth,train
syn_w0_000027_ift_kras_ᛁᚠᛏ᛬ᚴᚱᛅᛋ.png,w0,27,ift kras,ᛁᚠᛏ᛬ᚴᚱᛅᛋ,7,synth,val
syn_w0_000027_kyriþ_ᚴᚤᚱᛁᚦ.png,w0,27,kyriþ,ᚴᚤᚱᛁᚦ,5,synth,train
syn_w0_000027_rita_utryk_biurn_ᚱᛁᛏᛅ᛬ᚢᛏᚱᚤᚴ᛬ᛒᛁᚢᚱᚾ.png,w0,27,rita utryk biurn,ᚱᛁᛏᛅ᛬ᚢᛏᚱᚤᚴ᛬ᛒᛁᚢᚱᚾ,14,synth,train
syn_w0_000027_rki_ᚱᚴᛁ.png,w0,27,rki,ᚱᚴᛁ,3,synth,train
syn_w0_000027_rna_ᚱᚾᛅ.png,w0,27,rna,ᚱᚾᛅ,3,synth,train
syn_w0_000028_histain_tan_ais_þusi_ᚼᛁᛋᛏᛅᛁᚾ᛬ᛏᛅᚾ᛬ᛅᛁᛋ᛬ᚦᚢᛋᛁ.png,w0,28,histain tan ais þusi,ᚼᛁᛋᛏᛅᛁᚾ᛬ᛏᛅᚾ᛬ᛅᛁᛋ᛬ᚦᚢᛋᛁ,17,synth,train
syn_w0_000028_ici_sin_ste_ᛁᛍᛁ᛬ᛋᛁᚾ᛬ᛋᛏᛂ.png,w0,28,ici sin ste,ᛁᛍᛁ᛬ᛋᛁᚾ᛬ᛋᛏᛂ,9,synth,train
syn_w0_000028_kaiRmuntr_ustotaþit_ᚴᛅᛁᛦᛘᚢᚾᛏᚱ᛬ᚢᛋᛏᚮᛏᛅᚦᛁᛏ.png,w0,28,kaiRmuntr ustotaþit,ᚴᛅᛁᛦᛘᚢᚾᛏᚱ᛬ᚢᛋᛏᚮᛏᛅᚦᛁᛏ,18,synth,train
syn_w0_000028_klas_þusi_urm_fnþur_ᚴᛚᛅᛋ᛬ᚦᚢᛋᛁ᛬ᚢᚱᛘ᛬ᚠᚾᚦᚢᚱ.png,w0,28,klas þusi urm fnþur,ᚴᛚᛅᛋ᛬ᚦᚢᛋᛁ᛬ᚢᚱᛘ᛬ᚠᚾᚦᚢᚱ,16,synth,train
syn_w0_000028_onems_merki_ᚮᚾᛂᛘᛋ᛬ᛘᛂᚱᚴᛁ.png,w0,28,onems merki,ᚮᚾᛂᛘᛋ᛬ᛘᛂᚱᚴᛁ,10,synth,train
syn_w0_000028_rþr_huk_nþu_henna_ᚱᚦᚱ᛬ᚼᚢᚴ᛬ᚾᚦᚢ᛬ᚼᛂᚾᚾᛅ.png,w0,28,rþr huk nþu henna,ᚱᚦᚱ᛬ᚼᚢᚴ᛬ᚾᚦᚢ᛬ᚼᛂᚾᚾᛅ,14,synth,train
syn_w0_000028_stin_efti_lug_siti_ᛋᛏᛁᚾ᛬ᛂᚠᛏᛁ᛬ᛚᚢᚵ᛬ᛋᛁᛏᛁ.png,w0,28,stin efti lug siti,ᛋᛏᛁᚾ᛬ᛂᚠᛏᛁ᛬ᛚᚢᚵ᛬ᛋᛁᛏᛁ,15,synth,train
syn_w0_000028_sunan_kairkiRiþ_þurbio_rai_ᛋᚢᚾᛅᚾ᛬ᚴᛅᛁᚱᚴᛁᛦᛁᚦ᛬ᚦᚢᚱᛒᛁᚮ᛬ᚱᛅᛁ.png,w0,28,sunan kairkiRiþ þurbio rai,ᛋᚢᚾᛅᚾ᛬ᚴᛅᛁᚱᚴᛁᛦᛁᚦ᛬ᚦᚢᚱᛒᛁᚮ᛬ᚱᛅᛁ,23,synth,train
syn_w0_000028_þina_ᚦᛁᚾᛅ.png,w0,28,þina,ᚦᛁᚾᛅ,4,synth,train
syn_w0_000029_briuti_fuþork_þuaR_ᛒᚱᛁᚢᛏᛁ᛬ᚠᚢᚦᚮᚱᚴ᛬ᚦᚢᛅᛦ.png,w0,29,briuti fuþork þuaR,ᛒᚱᛁᚢᛏᛁ᛬ᚠᚢᚦᚮᚱᚴ᛬ᚦᚢᛅᛦ,16,synth,val
syn_w0_000029_iakub_tkl_ᛁᛅᚴᚢᛒ᛬ᛏᚴᛚ.png,w0,29,iakub tkl,ᛁᛅᚴᚢᛒ᛬ᛏᚴᛚ,8,synth,train
syn_w0_000029_kaitil_litu_ualf_ᚴᛅᛁᛏᛁᛚ᛬ᛚᛁᛏᚢ᛬ᚢᛅᛚᚠ.png,w0,29,kaitil litu ualf,ᚴᛅᛁᛏᛁᛚ᛬ᛚᛁᛏᚢ᛬ᚢᛅᛚᚠ,14,synth,val
syn_w0_000029_lit_stain_ᛚᛁᛏ᛬ᛋᛏᛅᛁᚾ.png,w0,29,lit stain,ᛚᛁᛏ᛬ᛋᛏᛅᛁᚾ,8,synth,val
syn_w0_000029_onut_sat_ᚮᚾᚢᛏ᛬ᛋᛅᛏ.png,w0,29,onut sat,ᚮᚾᚢᛏ᛬ᛋᛅᛏ,7,synth,train
syn_w0_000029_rti_harats_ᚱᛏᛁ᛬ᚼᛅᚱᛅᛏᛋ.png,w0,29,rti harats,ᚱᛏᛁ᛬ᚼᛅᚱᛅᛏᛋ,9,synth,train
syn_w0_000029_skrauta_þiR_litu_arisa_ᛋᚴᚱᛅᚢᛏᛅ᛬ᚦᛁᛦ᛬ᛚᛁᛏᚢ᛬ᛅᚱᛁᛋᛅ.png,w0,29,skrauta þiR litu arisa,ᛋᚴᚱᛅᚢᛏᛅ᛬ᚦᛁᛦ᛬ᛚᛁᛏᚢ᛬ᛅᚱᛁᛋᛅ,19,synth,train
syn_w0_000029_untr_bingil_bysiR_ᚢᚾᛏᚱ᛬ᛒᛁᚾᚵᛁᛚ᛬ᛒᚤᛋᛁᛦ.png,w0,29,untr bingil bysiR,ᚢᚾᛏᚱ᛬ᛒᛁᚾᚵᛁᛚ᛬ᛒᚤᛋᛁᛦ,15,synth,train
syn_w0_000029_þiauþui_guþ_ᚦᛁᛅᚢᚦᚢᛁ᛬ᚵᚢᚦ.png,w0,29,þiauþui guþ,ᚦᛁᛅᚢᚦᚢᛁ᛬ᚵᚢᚦ,10,synth,train
syn_w0_000030_baa_ᛒᛅᛅ.png,w0,30,baa,ᛒᛅᛅ,3,synth,train
syn_w0_000030_gaiRlauk_kunhiltr_þna_ᚵᛅᛁᛦᛚᛅᚢᚴ᛬ᚴᚢᚾᚼᛁᛚᛏᚱ᛬ᚦᚾᛅ.png,w0,30,gaiRlauk kunhiltr þna,ᚵᛅᛁᛦᛚᛅᚢᚴ᛬ᚴᚢᚾᚼᛁᛚᛏᚱ᛬ᚦᚾᛅ,19,synth,train
syn_w0_000030_iftiR_ikmuntaR_bestr_ᛁᚠᛏᛁᛦ᛬ᛁᚴᛘᚢᚾᛏᛅᛦ᛬ᛒᛂᛋᛏᚱ.png,w0,30,iftiR ikmuntaR bestr,ᛁᚠᛏᛁᛦ᛬ᛁᚴᛘᚢᚾᛏᛅᛦ᛬ᛒᛂᛋᛏᚱ,18,synth,train
syn_w0_000030_lit_þurþr_ᛚᛁᛏ᛬ᚦᚢᚱᚦᚱ.png,w0,30,lit þurþr,ᛚᛁᛏ᛬ᚦᚢᚱᚦᚱ,8,synth,train
syn_w0_000030_oskaiR_sia_satar_smiþur_ᚮᛋᚴᛅᛁᛦ᛬ᛋᛁᛅ᛬ᛋᛅᛏᛅᚱ᛬ᛋᛘᛁᚦᚢᚱ.png,w0,30,oskaiR sia satar smiþur,ᚮᛋᚴᛅᛁᛦ᛬ᛋᛁᛅ᛬ᛋᛅᛏᛅᚱ᛬ᛋᛘᛁᚦᚢᚱ,20,synth,train
syn_w0_000030_sial_ift_stain_ᛋᛁᛅᛚ᛬ᛁᚠᛏ᛬ᛋᛏᛅᛁᚾ.png,w0,30,sial ift stain,ᛋᛁᛅᛚ᛬ᛁᚠᛏ᛬ᛋᛏᛅᛁᚾ,12,synth,train
syn_w0_000030_sikni_kerþu_ᛋᛁᚴᚾᛁ᛬ᚴᛂᚱᚦᚢ.png,w0,30,sikni kerþu,ᛋᛁᚴᚾᛁ᛬ᚴᛂᚱᚦᚢ,10,synth,train
syn_w0_000030_trebin_þkumi_aft_gyriþ_ᛏᚱᛂᛒᛁᚾ᛬ᚦᚴᚢᛘᛁ᛬ᛅᚠᛏ᛬ᚵᚤᚱᛁᚦ.png,w0,30,trebin þkumi aft gyriþ,ᛏᚱᛂᛒᛁᚾ᛬ᚦᚴᚢᛘᛁ᛬ᛅᚠᛏ᛬ᚵᚤᚱᛁᚦ,19,synth,train
syn_w0_000030_þaRa_alan_ᚦᛅᛦᛅ᛬ᛅᛚᛅᚾ.png,w0,30,þaRa alan,ᚦᛅᛦᛅ᛬ᛅᛚᛅᚾ,8,synth,test
syn_w0_000031_abt_ᛅᛒᛏ.png,w0,31,abt,ᛅᛒᛏ,3,synth,train
syn_w0_000031_fulku_kuþ_han_ᚠᚢᛚᚴᚢ᛬ᚴᚢᚦ᛬ᚼᛅᚾ.png,w0,31,fulku kuþ han,ᚠᚢᛚᚴᚢ᛬ᚴᚢᚦ᛬ᚼᛅᚾ,11,synth,train
syn_w0_000031_hehuiþr_rahnuor_þorh_uiþr_ᚼᛂᚼᚢᛁᚦᚱ᛬ᚱᛅᚼᚾᚢᚮᚱ᛬ᚦᚮᚱᚼ᛬ᚢᛁᚦᚱ.png,w0,31,hehuiþr rahnuor þorh uiþr,ᚼᛂᚼᚢᛁᚦᚱ᛬ᚱᛅᚼᚾᚢᚮᚱ᛬ᚦᚮᚱᚼ᛬ᚢᛁᚦᚱ,22,synth,train
syn_w0_000031_ikr_ᛁᚴᚱ.png,w0,31,ikr,ᛁᚴᚱ,3,synth,train
syn_w0_000031_inka_snoþu_sihmar_ᛁᚾᚴᛅ᛬ᛋᚾᚮᚦᚢ᛬ᛋᛁᚼᛘᛅᚱ.png,w0,31,inka snoþu sihmar,ᛁᚾᚴᛅ᛬ᛋᚾᚮᚦᚢ᛬ᛋᛁᚼᛘᛅᚱ,15,synth,test
syn_w0_000031_iusti_gurþaR_markaþi_ulf_ᛁᚢᛋᛏᛁ᛬ᚵᚢᚱᚦᛅᛦ᛬ᛘᛅᚱᚴᛅᚦᛁ᛬ᚢᛚᚠ.png,w0,31,iusti gurþaR markaþi ulf,ᛁᚢᛋᛏᛁ᛬ᚵᚢᚱᚦᛅᛦ᛬ᛘᛅᚱᚴᛅᚦᛁ᛬ᚢᛚᚠ,21,synth,train
syn_w0_000031_uni_ᚢᚾᛁ.png,w0,31,uni,ᚢᚾᛁ,3,synth,test
syn_w0_000031_þino_kaubi_beon_ᚦᛁᚾᚮ᛬ᚴᛅᚢᛒᛁ᛬ᛒᛂᚮᚾ.png,w0,31,þino kaubi beon,ᚦᛁᚾᚮ᛬ᚴᛅᚢᛒᛁ᛬ᛒᛂᚮᚾ,13,synth,train
syn_w0_000031_þuk_kerfast_uihi_kua_ᚦᚢᚴ᛬ᚴᛂᚱᚠᛅᛋᛏ᛬ᚢᛁᚼᛁ᛬ᚴᚢᛅ.png,w0,31,þuk kerfast uihi kua,ᚦᚢᚴ᛬ᚴᛂᚱᚠᛅᛋᛏ᛬ᚢᛁᚼᛁ᛬ᚴᚢᛅ,17,synth,train
syn_w0_000032_ailmer_iRma_estlatum_satar_ᛅᛁᛚᛘᛂᚱ᛬ᛁᛦᛘᛅ᛬ᛂᛋᛏᛚᛅᛏᚢᛘ᛬ᛋᛅᛏᛅᚱ.png,w0,32,ailmer iRma estlatum satar,ᛅᛁᛚᛘᛂᚱ᛬ᛁᛦᛘᛅ᛬ᛂᛋᛏᛚᛅᛏᚢᛘ᛬ᛋᛅᛏᛅᚱ,23,synth,train
syn_w0_000032_fastkaiR_alfntan_sinalR_ᚠᛅᛋᛏᚴᛅᛁᛦ᛬ᛅᛚᚠᚾᛏᛅᚾ᛬ᛋᛁᚾᛅᛚᛦ.png,w0,32,fastkaiR alfntan sinalR,ᚠᛅᛋᛏᚴᛅᛁᛦ᛬ᛅᛚᚠᚾᛏᛅᚾ᛬ᛋᛁᚾᛅᛚᛦ,21,synth,train
syn_w0_000032_hariwulafa_kunulfR_fuþ_ᚼᛅᚱᛁᚹᚢᛚᛅᚠᛅ᛬ᚴᚢᚾᚢᛚᚠᛦ᛬ᚠᚢᚦ.png,w0,32,hariwulafa kunulfR fuþ,ᚼᛅᚱᛁᚹᚢᛚᛅᚠᛅ᛬ᚴᚢᚾᚢᛚᚠᛦ᛬ᚠᚢᚦ,20,synth,train
syn_w0_000032_risiþ_arfi_ihulbiurn_iarut_ᚱᛁᛋᛁᚦ᛬ᛅᚱᚠᛁ᛬ᛁᚼᚢᛚᛒᛁᚢᚱᚾ᛬ᛁᛅᚱᚢᛏ.png,w0,32,risiþ arfi ihulbiurn iarut,ᚱᛁᛋᛁᚦ᛬ᛅᚱᚠᛁ᛬ᛁᚼᚢᛚᛒᛁᚢᚱᚾ᛬ᛁᛅᚱᚢᛏ,23,synth,train
syn_w0_000032_ristu_ᚱᛁᛋᛏᚢ.png,w0,32,ristu,ᚱᛁᛋᛏᚢ,5,synth,train
syn_w0_000032_runa_uinga_ᚱᚢᚾᛅ᛬ᚢᛁᚾᚵᛅ.png,w0,32,runa uinga,ᚱᚢᚾᛅ᛬ᚢᛁᚾᚵᛅ,9,synth,train
syn_w0_000032_sial_ᛋᛁᛅᛚ.png,w0,32,sial,ᛋᛁᛅᛚ,4,synth,test
syn_w0_000032_silu_þansi_hans_ᛋᛁᛚᚢ᛬ᚦᛅᚾᛋᛁ᛬ᚼᛅᚾᛋ.png,w0,32,silu þansi hans,ᛋᛁᛚᚢ᛬ᚦᛅᚾᛋᛁ᛬ᚼᛅᚾᛋ,13,synth,train
syn_w0_000032_tolf_ᛏᚮᛚᚠ.png,w0,32,tolf,ᛏᚮᛚᚠ,4,synth,train
syn_w0_000033_bia_biarni_uiþ_unit_ᛒᛁᛅ᛬ᛒᛁᛅᚱᚾᛁ᛬ᚢᛁᚦ᛬ᚢᚾᛁᛏ.png,w0,33,bia biarni uiþ unit,ᛒᛁᛅ᛬ᛒᛁᛅᚱᚾᛁ᛬ᚢᛁᚦ᛬ᚢᚾᛁᛏ,16,synth,train
syn_w0_000033_eccæ_aft_þurkut_tliks_ᛂᛍᛍᚫ᛬ᛅᚠᛏ᛬ᚦᚢᚱᚴᚢᛏ᛬ᛏᛚᛁᚴᛋ.png,w0,33,eccæ aft þurkut tliks,ᛂᛍᛍᚫ᛬ᛅᚠᛏ᛬ᚦᚢᚱᚴᚢᛏ᛬ᛏᛚᛁᚴᛋ,18,synth,train
syn_w0_000033_hik_sihstain_ulfR_boi_ᚼᛁᚴ᛬ᛋᛁᚼᛋᛏᛅᛁᚾ᛬ᚢᛚᚠᛦ᛬ᛒᚮᛁ.png,w0,33,hik sihstain ulfR boi,ᚼᛁᚴ᛬ᛋᛁᚼᛋᛏᛅᛁᚾ᛬ᚢᛚᚠᛦ᛬ᛒᚮᛁ,18,synth,train
syn_w0_000033_hulmfriþr_ᚼᚢᛚᛘᚠᚱᛁᚦᚱ.png,w0,33,hulmfriþr,ᚼᚢᛚᛘᚠᚱᛁᚦᚱ,9,synth,train
syn_w0_000033_istr_staf_sati_þorvalr_ᛁᛋᛏᚱ᛬ᛋᛏᛅᚠ᛬ᛋᛅᛏᛁ᛬ᚦᚮᚱᚡᛅᛚᚱ.png,w0,33,istr staf sati þorvalr,ᛁᛋᛏᚱ᛬ᛋᛏᛅᚠ᛬ᛋᛅᛏᛁ᛬ᚦᚮᚱᚡᛅᛚᚱ,19,synth,train
syn_w0_000033_omnia_þeir_sial_auro_ᚮᛘᚾᛁᛅ᛬ᚦᛂᛁᚱ᛬ᛋᛁᛅᛚ᛬ᛅᚢᚱᚮ.png,w0,33,omnia þeir sial auro,ᚮᛘᚾᛁᛅ᛬ᚦᛂᛁᚱ᛬ᛋᛁᛅᛚ᛬ᛅᚢᚱᚮ,17,synth,train
syn_w0_000033_sabaoþ_iþrar_her_ᛋᛅᛒᛅᚮᚦ᛬ᛁᚦᚱᛅᚱ᛬ᚼᛂᚱ.png,w0,33,sabaoþ iþrar her,ᛋᛅᛒᛅᚮᚦ᛬ᛁᚦᚱᛅᚱ᛬ᚼᛂᚱ,14,synth,train
syn_w0_000033_skreþ_sin_sybiarn_ᛋᚴᚱᛂᚦ᛬ᛋᛁᚾ᛬ᛋᚤᛒᛁᛅᚱᚾ.png,w0,33,skreþ sin sybiarn,ᛋᚴᚱᛂᚦ᛬ᛋᛁᚾ᛬ᛋᚤᛒᛁᛅᚱᚾ,15,synth,val
syn_w0_000033_þorkai_ohr_runir_ᚦᚮᚱᚴᛅᛁ᛬ᚮᚼᚱ᛬ᚱᚢᚾᛁᚱ.png,w0,33,þorkai ohr runir,ᚦᚮᚱᚴᛅᛁ᛬ᚮᚼᚱ᛬ᚱᚢᚾᛁᚱ,14,synth,train
syn_w0_000034_afe_kisk_undr_auk_ᛅᚠᛂ᛬ᚴᛁᛋᚴ᛬ᚢᚾᛑᚱ᛬ᛅᚢᚴ.png,w0,34,afe kisk undr auk,ᛅᚠᛂ᛬ᚴᛁᛋᚴ᛬ᚢᚾᛑᚱ᛬ᛅᚢᚴ,14,synth,train
syn_w0_000034_fines_sarþi_uestr_traukr_ᚠᛁᚾᛂᛋ᛬ᛋᛅᚱᚦᛁ᛬ᚢᛂᛋᛏᚱ᛬ᛏᚱᛅᚢᚴᚱ.png,w0,34,fines sarþi uestr traukr,ᚠᛁᚾᛂᛋ᛬ᛋᛅᚱᚦᛁ᛬ᚢᛂᛋᛏᚱ᛬ᛏᚱᛅᚢᚴᚱ,21,synth,train
syn_w0_000034_knut_skarba_ᚴᚾᚢᛏ᛬ᛋᚴᛅᚱᛒᛅ.png,w0,34,knut skarba,ᚴᚾᚢᛏ᛬ᛋᚴᛅᚱᛒᛅ,10,synth,train
syn_w0_000034_sina_krati_inkimar_uiþbiurn_ᛋᛁᚾᛅ᛬ᚴᚱᛅᛏᛁ᛬ᛁᚾᚴᛁᛘᛅᚱ᛬ᚢᛁᚦᛒᛁᚢᚱᚾ.png,w0,34,sina krati inkimar uiþbiurn,ᛋᛁᚾᛅ᛬ᚴᚱᛅᛏᛁ᛬ᛁᚾᚴᛁᛘᛅᚱ᛬ᚢᛁᚦᛒᛁᚢᚱᚾ,24,synth,train
syn_w0_000034_snikin_isokna_efti_aria_ᛋᚾᛁᚴᛁᚾ᛬ᛁᛋᚮᚴᚾᛅ᛬ᛂᚠᛏᛁ᛬ᛅᚱᛁᛅ.png,w0,34,snikin isokna efti aria,ᛋᚾᛁᚴᛁᚾ᛬ᛁᛋᚮᚴᚾᛅ᛬ᛂᚠᛏᛁ᛬ᛅᚱᛁᛅ,20,synth,train
syn_w0_000034_tati_sius_stai_tin_ᛏᛅᛏᛁ᛬ᛋᛁᚢᛋ᛬ᛋᛏᛅᛁ᛬ᛏᛁᚾ.png,w0,34,tati sius stai tin,ᛏᛅᛏᛁ᛬ᛋᛁᚢᛋ᛬ᛋᛏᛅᛁ᛬ᛏᛁᚾ,15,synth,train
syn_w0_000034_tauþ_tunþi_ᛏᛅᚢᚦ᛬ᛏᚢᚾᚦᛁ.png,w0,34,tauþ tunþi,ᛏᛅᚢᚦ᛬ᛏᚢᚾᚦᛁ,9,synth,train
syn_w0_000034_uahR_ᚢᛅᚼᛦ.png,w0,34,uahR,ᚢᛅᚼᛦ,4,synth,train
syn_w0_000034_þonsi_usion_fostra_ᚦᚮᚾᛋᛁ᛬ᚢᛋᛁᚮᚾ᛬ᚠᚮᛋᛏᚱᛅ.png,w0,34,þonsi usion fostra,ᚦᚮᚾᛋᛁ᛬ᚢᛋᛁᚮᚾ᛬ᚠᚮᛋᛏᚱᛅ,16,synth,train
syn_w0_000035_fnþ_ᚠᚾᚦ.png,w0,35,fnþ,ᚠᚾᚦ,3,synth,train
syn_w0_000035_ftir_ᚠᛏᛁᚱ.png,w0,35,ftir,ᚠᛏᛁᚱ,4,synth,train
syn_w0_000035_hiog_ulf_hþila_ᚼᛁᚮᚵ᛬ᚢᛚᚠ᛬ᚼᚦᛁᛚᛅ.png,w0,35,hiog ulf hþila,ᚼᛁᚮᚵ᛬ᚢᛚᚠ᛬ᚼᚦᛁᛚᛅ,12,synth,train
syn_w0_000035_hita_sikitl_suni_ᚼᛁᛏᛅ᛬ᛋᛁᚴᛁᛏᛚ᛬ᛋᚢᚾᛁ.png,w0,35,hita sikitl suni,ᚼᛁᛏᛅ᛬ᛋᛁᚴᛁᛏᛚ᛬ᛋᚢᚾᛁ,14,synth,train
syn_w0_000035_lbi_kuþfastaR_nhaki_ᛚᛒᛁ᛬ᚴᚢᚦᚠᛅᛋᛏᛅᛦ᛬ᚾᚼᛅᚴᛁ.png,w0,35,lbi kuþfastaR nhaki,ᛚᛒᛁ᛬ᚴᚢᚦᚠᛅᛋᛏᛅᛦ᛬ᚾᚼᛅᚴᛁ,17,synth,train
syn_w0_000035_lit_oþmas_kufi_untir_ᛚᛁᛏ᛬ᚮᚦᛘᛅᛋ᛬ᚴᚢᚠᛁ᛬ᚢᚾᛏᛁᚱ.png,w0,35,lit oþmas kufi untir,ᛚᛁᛏ᛬ᚮᚦᛘᛅᛋ᛬ᚴᚢᚠᛁ᛬ᚢᚾᛏᛁᚱ,17,synth,train
syn_w0_000035_mas_mig_iofast_yfiR_ᛘᛅᛋ᛬ᛘᛁᚵ᛬ᛁᚮᚠᛅᛋᛏ᛬ᚤᚠᛁᛦ.png,w0,35,mas mig iofast yfiR,ᛘᛅᛋ᛬ᛘᛁᚵ᛬ᛁᚮᚠᛅᛋᛏ᛬ᚤᚠᛁᛦ,16,synth,val
syn_w0_000035_tuka_etu_ᛏᚢᚴᛅ᛬ᛂᛏᚢ.png,w0,35,tuka etu,ᛏᚢᚴᛅ᛬ᛂᛏᚢ,7,synth,train
syn_w0_000035_uþluk_ᚢᚦᛚᚢᚴ.png,w0,35,uþluk,ᚢᚦᛚᚢᚴ,5,synth,train
syn_w0_000036_arvi_kaltr_iftiR_ᛅᚱᚡᛁ᛬ᚴᛅᛚᛏᚱ᛬ᛁᚠᛏᛁᛦ.png,w0,36,arvi kaltr iftiR,ᛅᚱᚡᛁ᛬ᚴᛅᛚᛏᚱ᛬ᛁᚠᛏᛁᛦ,14,synth,train
syn_w0_000036_biþia_ᛒᛁᚦᛁᛅ.png,w0,36,biþia,ᛒᛁᚦᛁᛅ,5,synth,train
syn_w0_000036_bræ_bro_ᛒᚱᚫ᛬ᛒᚱᚮ.png,w0,36,bræ bro,ᛒᚱᚫ᛬ᛒᚱᚮ,6,synth,train
syn_w0_000036_hilt_stun_aosu_ᚼᛁᛚᛏ᛬ᛋᛏᚢᚾ᛬ᛅᚮᛋᚢ.png,w0,36,hilt stun aosu,ᚼᛁᛚᛏ᛬ᛋᛏᚢᚾ᛬ᛅᚮᛋᚢ,12,synth,train
syn_w0_000036_inmæn_tsin_aþuwolafa_ᛁᚾᛘᚫᚾ᛬ᛏᛋᛁᚾ᛬ᛅᚦᚢᚹᚮᛚᛅᚠᛅ.png,w0,36,inmæn tsin aþuwolafa,ᛁᚾᛘᚫᚾ᛬ᛏᛋᛁᚾ᛬ᛅᚦᚢᚹᚮᛚᛅᚠᛅ,18,synth,train
syn_w0_000036_kulaifr_ᚴᚢᛚᛅᛁᚠᚱ.png,w0,36,kulaifr,ᚴᚢᛚᛅᛁᚠᚱ,7,synth,train
syn_w0_000036_kusþ_fauþra_kum_setia_ᚴᚢᛋᚦ᛬ᚠᛅᚢᚦᚱᛅ᛬ᚴᚢᛘ᛬ᛋᛂᛏᛁᛅ.png,w0,36,kusþ fauþra kum setia,ᚴᚢᛋᚦ᛬ᚠᛅᚢᚦᚱᛅ᛬ᚴᚢᛘ᛬ᛋᛂᛏᛁᛅ,18,synth,train
syn_w0_000036_maþr_iftir_marka_ᛘᛅᚦᚱ᛬ᛁᚠᛏᛁᚱ᛬ᛘᛅᚱᚴᛅ.png,w0,36,maþr iftir marka,ᛘᛅᚦᚱ᛬ᛁᚠᛏᛁᚱ᛬ᛘᛅᚱᚴᛅ,14,synth,train
syn_w0_000036_usnikin_eftiR_ium_ᚢᛋᚾᛁᚴᛁᚾ᛬ᛂᚠᛏᛁᛦ᛬ᛁᚢᛘ.png,w0,36,usnikin eftiR ium,ᚢᛋᚾᛁᚴᛁᚾ᛬ᛂᚠᛏᛁᛦ᛬ᛁᚢᛘ,15,synth,train
